run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:count,source,packetSent,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:count,title,"packets sent, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.client.app[0],packetSent:sum(packetBytes),,,8192,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:sum(packetBytes),source,packetSent,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.app[0],packetSent:sum(packetBytes),title,"packets sent, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,typename,,,"""inet.node.ethernet.Eth10M""",,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,disabled,,,false,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,disabled,mutable,,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,delay,,,5e-08s,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,delay,mutable,,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,delay,unit,s,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,datarate,,,1e+07bps,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,datarate,mutable,,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,datarate,unit,bps,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,ber,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.client.ethg$o[0].channel,ber,mutable,,,,,,,,,,,,
General-0-20250310-16:32:25-6414,param,SimpleNetwork.client.ethg$o[0].channel,per,,,0,,,,,,,,,,
